2020-06-29 04:13:39,"b'#SaudiArabia detects 3,989 new #coronavirus cases, raising the total number of confirmed #COVID19 cases in the King\xe2\x80\xa6 https://t.co/TCnpNgZet5'"
2020-06-29 04:13:38,"b'RT @Laurie_Garrett: The current surge in #COVID19 cases in the USA is the largest day-on-day increase America, or any other country, has ex\xe2\x80\xa6'"
2020-06-29 04:13:21,"b""WTF, I'm miles from Bexar (San Ann)... why am I getting this warning?\n\nThere are 0 cases in my remote corner.\xe2\x80\xa6 https://t.co/wxnjSbbwsB"""
2020-06-29 04:13:12,"b""RT @NST_Online: #NSTbusiness #Malaysia's response deserves greater recognition as a meaningful example for countries that have porous borde\xe2\x80\xa6"""
2020-06-29 04:13:11,"b""RT @ketkiangre: Now as cases see a rise, 'self lockdown' and #vigilantes are back in #Bengaluru. @sridharvivan reports.\n#barricades #lockdo\xe2\x80\xa6"""
2020-06-29 04:13:09,"b""RT @Masquettes: \xf0\x9f\x9a\xa8LAST DAY OF OUR COMPETITION\xf0\x9f\x9a\xa8 \n\nIf you haven't entered already... you haven't got long! #MaskUp #COVID19 #coronavirus # htt\xe2\x80\xa6"""
2020-06-29 04:13:07,b'RT @cartoonlka: Unemployment and rising cost of living amidst #COVID19\n\nCartoon by @awanthaartigala \n\n#lka #SriLanka #Coronavirus #COVID19S\xe2\x80\xa6'
2020-06-29 04:13:07,b'RT @Mynation_BH: @love_a_man @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddha\xe2\x80\xa6'
2020-06-29 04:13:04,"b'RT @dardager: In a time when we need solid scientific guidance in this global \xe2\x80\x9ctwo-minute drill,"" we just pulled one of our starting quarte\xe2\x80\xa6'"
2020-06-29 04:12:58,"b'RT @zaharako: The CDC reported 11,774,956 cases of MAGA idiots refusing to wear a mask &amp; making a total ass of themselves this weekend. Up\xe2\x80\xa6'"
2020-06-29 04:12:55,"b'RT @kitenxo: Due to #COVID19 aka #Coronavirus Ill be sending the first 900 people to like &amp; retweet this $300 -$1500 through CashApp, Apple\xe2\x80\xa6'"
2020-06-29 04:12:46,"b""@BethofBC @realreporter @adriandix @Bernardo1130 @ybrend @bccdc I'm not angry. I've been calmly stating facts &amp; sha\xe2\x80\xa6 https://t.co/bal8x5RItW"""
2020-06-29 04:12:45,b'Please oh please @Lesdoggg tell me this is behind the scenes footage from #supermarketsweepabc for a very special e\xe2\x80\xa6 https://t.co/p3spiMjBkj'
2020-06-29 04:12:35,b'RT @cartoonlka: Unemployment and rising cost of living amidst #COVID19\n\nCartoon by @awanthaartigala \n\n#lka #SriLanka #Coronavirus #COVID19S\xe2\x80\xa6'
2020-06-29 04:12:21,"b""@realDonaldTrump @VP If you don't like where the numbers are going, sign an executive order making masks mandatory!\xe2\x80\xa6 https://t.co/CFSV0w0tFf"""
2020-06-29 04:12:20,b'I just finished sampling for coronavirus in the San Diego urban environment! Link for info: https://t.co/EUhXWaC0CX\xe2\x80\xa6 https://t.co/FFM5Ymwep0'
2020-06-29 04:12:20,"b'RT @EconomicTimes: \xe2\x9e\xa0 19,459 new #COVID19 cases and 380 deaths in last 24 hours \n\xe2\x9e\xa0 Positive cases in #India stand at 5,48,318 including 2,10\xe2\x80\xa6'"
2020-06-29 04:12:03,b'RT @WHOMalaysia: There are certain places where #COVID19 spreads more easily:\n\n\xe2\x96\xb6\xef\xb8\x8f Crowded places\n\xe2\x96\xb6\xef\xb8\x8f Close-contact settings\n\xe2\x96\xb6\xef\xb8\x8f Confined &amp; en\xe2\x80\xa6'
2020-06-29 04:12:00,b'RT @MrFrankBaraan: Duterte heavily lacks what we need in a leader right now: an effective Public Health response to #COVID19.\n\nHe does 100\xe2\x80\xa6'
2020-06-29 04:11:58,"b""RT @Ccornell2659: Shhhh don't tell anyone. @AP #COVID19 #coronavirus \nhttps://t.co/l7iyQzTvde"""
2020-06-29 04:11:43,"b'RT @rid1tweets: SA #COVID19 UPDATE 28 June\n\n\xe2\x80\xa2 43 more deaths today \xf0\x9f\x93\x89\n\xe2\x80\xa2 6,334 new cases. Total cases increase by 4.8%\n\xe2\x80\xa2 38,075 tests conduct\xe2\x80\xa6'"
2020-06-29 04:11:32,"b'RT @QuickTake: Italy honored #coronavirus victims with a Requiem concert at a cemetery in Bergamo, one of the cities hardest hit by #Covid1\xe2\x80\xa6'"
2020-06-29 04:11:12,b'RT @timesofindia: .@StuartBroad8 takes help of sports psychologist to prepare for Tests without fans \n\nREAD: https://t.co/USbA1Sr84p\n\n#Stua\xe2\x80\xa6'
2020-06-29 04:11:11,b'RT @Mark_McClurg: I have Coronavirus I have spent the last week fighting for my life in ICU. I wanted to share personal video about how dea\xe2\x80\xa6'
2020-06-29 04:10:48,"b'RT @xpressandhra: #Judicial work at all subordinate courts, under #AndhraPradesh #HC, suspended till Tuesday (#June 30) in view of increasi\xe2\x80\xa6'"
2020-06-29 04:10:48,b'RT @gulf_news: Returning UAE residents must present negative #COVID19 test taken in previous 72 hours #coronavirus \nhttps://t.co/EjA8dVXf7t'
2020-06-29 04:10:46,"b""RT @TicketNew: \xf0\x9f\x92\xaa#TicketNewMass\xf0\x9f\x92\xaa\n\n#Thala #Ajith's Team #Dhaksha gets praises all over from the country for their efforts and contribution to\xe2\x80\xa6"""
2020-06-29 04:10:43,"b""RT @TicketNew: \xf0\x9f\x92\xaa#TicketNewMass\xf0\x9f\x92\xaa\n\n#Thala #Ajith's Team #Dhaksha gets praises all over from the country for their efforts and contribution to\xe2\x80\xa6"""
2020-06-29 04:10:39,b'RT @Mynation_BH: @love_a_man @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddha\xe2\x80\xa6'
2020-06-29 04:10:38,b'RT @teamsrkpune: #MondayMotivation : Words Of Wisdom by the King of Bollywood @iamsrk \n.\n.\n.\n#ShahRukhKhan #SRK #KingKhan #KingOfBollywood\xe2\x80\xa6'
2020-06-29 04:10:37,"b""RT @TicketNew: \xf0\x9f\x92\xaa#TicketNewMass\xf0\x9f\x92\xaa\n\n#Thala #Ajith's Team #Dhaksha gets praises all over from the country for their efforts and contribution to\xe2\x80\xa6"""
2020-06-29 04:10:34,"b'RT @vantasii: Due to #COVID19 aka #coronavirus I\xe2\x80\x99m sending the first 300 people to like &amp; retweet this with $300 to $3,200 through  CashApp\xe2\x80\xa6'"
2020-06-29 04:10:26,"b'#Coronavirus in India LIVE: 5,48,318 #COVID19 cases, death toll mounts to 16,475 \n\n#COVID19India #CoronavirusIndia\xe2\x80\xa6 https://t.co/fni87s6HMC'"
2020-06-29 04:10:22,b'RT @gulf_news: Returning UAE residents need pre-departure #COVID19 test from July 1 #coronavirus \nhttps://t.co/voBvjRpzgF https://t.co/PEKr\xe2\x80\xa6'
2020-06-29 04:10:18,b'RT @teamsrkpune: #MondayMotivation : Words Of Wisdom by the King of Bollywood @iamsrk \n.\n.\n.\n#ShahRukhKhan #SRK #KingKhan #KingOfBollywood\xe2\x80\xa6'
2020-06-29 04:10:18,b'RT @WHOMalaysia: There are certain places where #COVID19 spreads more easily:\n\n\xe2\x96\xb6\xef\xb8\x8f Crowded places\n\xe2\x96\xb6\xef\xb8\x8f Close-contact settings\n\xe2\x96\xb6\xef\xb8\x8f Confined &amp; en\xe2\x80\xa6'
2020-06-29 04:10:13,"b""RT @TicketNew: \xf0\x9f\x92\xaa#TicketNewMass\xf0\x9f\x92\xaa\n\n#Thala #Ajith's Team #Dhaksha gets praises all over from the country for their efforts and contribution to\xe2\x80\xa6"""
2020-06-29 04:10:12,"b'RT @picardonhealth: Vietnam, a country of 95 million, has had only a few hundred #coronavirus cases and not a single #Covid19 death. This i\xe2\x80\xa6'"
2020-06-29 04:10:11,b'RT @antonioguterres: Many women under lockdown because of #COVID19 face violence where they should be safest: in their own homes.\n\nI urge a\xe2\x80\xa6'
2020-06-29 04:09:54,b'Trump voters. Let the chips fall where they may. Real shame if legions are infected. Even tragic if many die. As Tr\xe2\x80\xa6 https://t.co/kaKCneHO8s'
2020-06-29 04:09:52,"b'RT @secretsxocash: Due to #COVID19 aka #Coronavirus Ill be sending the first 900 people to like &amp; retweet this $300 -$1500 through CashApp,\xe2\x80\xa6'"
2020-06-29 04:09:48,b'Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through Cas\xe2\x80\xa6 https://t.co/8slkmtYIzd'
2020-06-29 04:09:46,b'@realDonaldTrump @IvankaTrump @VP @SenatorCollins @LindseyGrahamSC @lisamurkowski Masks/face coverings NEED TO BE M\xe2\x80\xa6 https://t.co/MMot6rsa2S'
2020-06-29 04:09:37,"b'Check out the new video \nLike, Share and Subscribe\nhttps://t.co/4unK5iAXpp\n#gaming #gamers #gamersvsCOVID19\xe2\x80\xa6 https://t.co/pKzyBx9xMq'"
2020-06-29 04:09:23,"b""RT @TicketNew: \xf0\x9f\x92\xaa#TicketNewMass\xf0\x9f\x92\xaa\n\n#Thala #Ajith's Team #Dhaksha gets praises all over from the country for their efforts and contribution to\xe2\x80\xa6"""
2020-06-29 04:09:23,b'Due to #COVID19 aka #Coronavirus My team and I will be sending the first 700 people to like &amp; retweet this $300 -$1\xe2\x80\xa6 https://t.co/MaLXBKcpzm'
2020-06-29 04:09:16,b'RT @WHOMalaysia: There are certain places where #COVID19 spreads more easily:\n\n\xe2\x96\xb6\xef\xb8\x8f Crowded places\n\xe2\x96\xb6\xef\xb8\x8f Close-contact settings\n\xe2\x96\xb6\xef\xb8\x8f Confined &amp; en\xe2\x80\xa6'
2020-06-29 04:09:16,"b'\xf0\x9f\x93\xa3 New Podcast! ""True BEAUTY Story: Peaches + Frank"" on @Spreaker #beauty #corona #corona_virus #coronavirus\xe2\x80\xa6 https://t.co/pz8TOlS0pf'"
2020-06-29 04:09:14,"b""RT @QuickTake: Could lying on their stomachs help #coronavirus patients?\n\n@ColumbiaMed doctors say proning, or lying on one's tummy, could\xe2\x80\xa6"""
2020-06-29 04:09:07,"b""Shhhh don't tell anyone. @AP #COVID19 #coronavirus \nhttps://t.co/l7iyQzTvde"""
2020-06-29 04:09:03,"b'RT @vantasii: Due to #COVID19 aka #coronavirus I\xe2\x80\x99m sending the first 300 people to like &amp; retweet this with $300 to $3,200 through  CashApp\xe2\x80\xa6'"
2020-06-29 04:09:01,"b'RT @EconomicTimes: \xe2\x9e\xa0 19,459 new #COVID19 cases and 380 deaths in last 24 hours \n\xe2\x9e\xa0 Positive cases in #India stand at 5,48,318 including 2,10\xe2\x80\xa6'"
2020-06-29 04:09:00,"b'RT @picardonhealth: Vietnam, a country of 95 million, has had only a few hundred #coronavirus cases and not a single #Covid19 death. This i\xe2\x80\xa6'"
2020-06-29 04:09:00,"b""RT @DeepRK994: 3 #COVID19 positive cases in neighbors home. We(Me &amp; My family) have called and told them to be strong, don't panic, take pr\xe2\x80\xa6"""
2020-06-29 04:09:00,"b'Mumbai police to impound vehicles plying beyond 2km from home, except for work..... #Mumbai #Maharashtra\xe2\x80\xa6 https://t.co/zATqI6X5II'"
2020-06-29 04:08:58,b'RT @DrDenaGrayson: \xf0\x9f\x9a\xa8ALERT: All signs are very alarming for a massive surge in new #COVID19 cases and deaths. We now have #coronavirus outbr\xe2\x80\xa6'
2020-06-29 04:08:55,"b""RT @IndiaToday: #Rajasthan | As per the state government's decision, all safety measures, including #socialdistancing, will have to be prac\xe2\x80\xa6"""
2020-06-29 04:08:52,"b'RT @QuickTake: Italy honored #coronavirus victims with a Requiem concert at a cemetery in Bergamo, one of the cities hardest hit by #Covid1\xe2\x80\xa6'"
2020-06-29 04:08:38,b'#China population is more than india population. But the cases in china are not increasing. The number of cases are\xe2\x80\xa6 https://t.co/GIvILoDoBT'
2020-06-29 04:08:37,"b""RT @QuickTake: Could lying on their stomachs help #coronavirus patients?\n\n@ColumbiaMed doctors say proning, or lying on one's tummy, could\xe2\x80\xa6"""
2020-06-29 04:08:37,"b'RT @fr_hossain: All State Comparison of Testing Efforts\nhttps://t.co/EZuYFrMoJn\n\n\xe2\x80\xa2 Window is closing\xe2\x80\x99 to halt virus in US, says health secr\xe2\x80\xa6'"
2020-06-29 04:08:31,"b'RT @NewsThaivisa: Thai May factory output falls 23.2%, worse than forecast https://t.co/08VA15s3sV #thailand #coronavirus #covid19 https://\xe2\x80\xa6'"
2020-06-29 04:08:21,b'Is the #coronavirus pandemic entering a #SecondWave?\n\nUnclear if #Covid19 will have similar trajectory to 1918 flu\xe2\x80\xa6 https://t.co/B1x7oRHKaU'
2020-06-29 04:08:21,"b'RT @FatEmperor: Does Lockdown give a great bang for the buck? Or is #coronavirus seasonal by nature, with its own dynamics? \n\nFind out in 2\xe2\x80\xa6'"
2020-06-29 04:08:21,b'RT @StephenMcDonell: [Monday 29th] #Beijing today added 7 more infections (with symptoms) to its official* #coronavirus outbreak count.  No\xe2\x80\xa6'
2020-06-29 04:08:14,"b'RT @xpressandhra: #Judicial work at all subordinate courts, under #AndhraPradesh #HC, suspended till Tuesday (#June 30) in view of increasi\xe2\x80\xa6'"
2020-06-29 04:08:12,"b'RT @QuickTake: Italy honored #coronavirus victims with a Requiem concert at a cemetery in Bergamo, one of the cities hardest hit by #Covid1\xe2\x80\xa6'"
2020-06-29 04:08:00,"b'RT @NewsThaivisa: Thai May factory output falls 23.2%, worse than forecast https://t.co/08VA15s3sV #thailand #coronavirus #covid19 https://\xe2\x80\xa6'"
2020-06-29 04:07:41,"b'RT @subgap: Coronavirus Update:\n\xe2\x98\xa3\xef\xb8\x8f\xef\xb8\x8f Total cases: 10,243,858 (+970) \xe2\x98\xa3\xef\xb8\x8f\xef\xb8\x8f\n\xe2\x9a\xa0\xef\xb8\x8f Current cases: 4,185,953 (+473) \xe2\x9a\xa0\xef\xb8\x8f\n\xe2\x9a\xb0\xef\xb8\x8f Deaths: 504,410 (+44) \xe2\x9a\xb0\xef\xb8\x8f\n\xf0\x9f\x8f\xa5\xe2\x80\xa6'"
2020-06-29 04:07:39,"b""RT @QuickTake: Could lying on their stomachs help #coronavirus patients?\n\n@ColumbiaMed doctors say proning, or lying on one's tummy, could\xe2\x80\xa6"""
2020-06-29 04:07:38,"b'Thai May factory output falls 23.2%, worse than forecast https://t.co/08VA15s3sV #thailand #coronavirus #covid19 https://t.co/xpm3clRhOD'"
2020-06-29 04:07:37,"b""RT @TicketNew: \xf0\x9f\x92\xaa#TicketNewMass\xf0\x9f\x92\xaa\n\n#Thala #Ajith's Team #Dhaksha gets praises all over from the country for their efforts and contribution to\xe2\x80\xa6"""
2020-06-29 04:07:32,"b'RT @EconomicTimes: \xe2\x9e\xa0 19,459 new #COVID19 cases and 380 deaths in last 24 hours \n\xe2\x9e\xa0 Positive cases in #India stand at 5,48,318 including 2,10\xe2\x80\xa6'"
2020-06-29 04:07:31,"b""RT @QuickTake: Could lying on their stomachs help #coronavirus patients?\n\n@ColumbiaMed doctors say proning, or lying on one's tummy, could\xe2\x80\xa6"""
2020-06-29 04:07:27,"b'RT @picardonhealth: Vietnam, a country of 95 million, has had only a few hundred #coronavirus cases and not a single #Covid19 death. This i\xe2\x80\xa6'"
2020-06-29 04:07:25,"b'RT @picardonhealth: Vietnam, a country of 95 million, has had only a few hundred #coronavirus cases and not a single #Covid19 death. This i\xe2\x80\xa6'"
2020-06-29 04:07:23,"b'RT @picardonhealth: Vietnam, a country of 95 million, has had only a few hundred #coronavirus cases and not a single #Covid19 death. This i\xe2\x80\xa6'"
2020-06-29 04:07:21,"b'RT @FatEmperor: Does Lockdown give a great bang for the buck? Or is #coronavirus seasonal by nature, with its own dynamics? \n\nFind out in 2\xe2\x80\xa6'"
2020-06-29 04:07:08,"b'#COVID19: The total number of samples tested up to 28 June is 83,98,362 of which 1,70,560 samples were tested yeste\xe2\x80\xa6 https://t.co/n34xF5QKE2'"
2020-06-29 04:07:04,b'@TheRISEofROD @LeahR77 Its nice to see people share their corona  #coronavirus  #COVID19'
2020-06-29 04:06:57,b'RT @MrFrankBaraan: Duterte heavily lacks what we need in a leader right now: an effective Public Health response to #COVID19.\n\nHe does 100\xe2\x80\xa6'
2020-06-29 04:06:54,"b'RT @kitenxo: Due to #COVID19 aka #Coronavirus Ill be sending the first 900 people to like &amp; retweet this $300 -$1500 through CashApp, Apple\xe2\x80\xa6'"
2020-06-29 04:06:43,"b'RT @VamsiChandReddy: ""#Telangana govt @TelanganaCMO failed in controlling #COVID19 #CoronaVirus."" \n#Congress @INCIndia @INCTelangana demand\xe2\x80\xa6'"
2020-06-29 04:06:26,b'Military parade of DPRK! Follow for more!\n#news #Military #art #ArtistOnTwitter #artistsontwitter #ARMY #arts #DPRK\xe2\x80\xa6 https://t.co/03lLbt5jKE'
